time,.header.seq,.header.stamp.secs,.header.stamp.nsecs,.header.frame_id,.coordinate_frame,.type_mask,.position.x,.position.y,.position.z,.velocity.x,.velocity.y,.velocity.z,.acceleration_or_force.x,.acceleration_or_force.y,.acceleration_or_force.z,.yaw,.yaw_rate
1970/01/01/02:05:39.297000,44,0,0,world,8,1479,0.0,0.0,0.0,-0.0295134178874,0.325290091222,0.00770381922414,0.0,0.0,0.0,0.0,0.00915640871972
1970/01/01/02:05:39.321000,45,0,0,world,8,1479,0.0,0.0,0.0,-0.0815951585836,0.270446342835,0.0072185774505,0.0,0.0,0.0,0.0,-0.00936915166676
1970/01/01/02:05:39.395000,46,0,0,world,8,1479,0.0,0.0,0.0,0.0741800990952,0.240796241921,0.000233581361754,0.0,0.0,0.0,0.0,0.0541163347661
1970/01/01/02:05:39.405000,47,0,0,world,8,1479,0.0,0.0,0.0,0.0877359636942,0.108971946653,-0.00170534772325,0.0,0.0,0.0,0.0,0.0458467900753
1970/01/01/02:05:39.424000,48,0,0,world,8,1479,0.0,0.0,0.0,0.195795622434,-0.00944756565107,-0.00316484661327,0.0,0.0,0.0,0.0,0.0400768853724
1970/01/01/02:05:39.456000,49,0,0,world,8,1479,0.0,0.0,0.0,0.26361690814,0.0185847930695,-0.00272688184643,0.0,0.0,0.0,0.0,0.0435109622777
1970/01/01/02:05:39.505000,50,0,0,world,8,1479,0.0,0.0,0.0,0.35495197577,-0.132154518046,-0.00158581026483,0.0,0.0,0.0,0.0,0.0446633063257
1970/01/01/02:05:39.564000,51,0,0,world,8,1479,0.0,0.0,0.0,0.350425339994,-0.320123921046,0.00102473956278,0.0,0.0,0.0,0.0,0.0179849136621
1970/01/01/02:05:39.581000,52,0,0,world,8,1479,0.0,0.0,0.0,0.624687656709,-0.344176230649,0.00205544563608,0.0,0.0,0.0,0.0,0.0137520292774
1970/01/01/02:05:39.608000,53,0,0,world,8,1479,0.0,0.0,0.0,0.715307948349,-0.473810475014,0.00642675925434,0.0,0.0,0.0,0.0,-0.0113445948809
1970/01/01/02:05:39.650000,54,0,0,world,8,1479,0.0,0.0,0.0,0.854285224207,-0.600182803432,0.00693367124443,0.0,0.0,0.0,0.0,-0.0396179966629
1970/01/01/02:05:39.683000,55,0,0,world,8,1479,0.0,0.0,0.0,0.994921239003,-0.837205059049,0.0117805467844,0.0,0.0,0.0,0.0,-0.0959184840322
1970/01/01/02:05:39.735000,56,0,0,world,8,1479,0.0,0.0,0.0,1.05674692972,-0.815654851338,0.0134553839113,0.0,0.0,0.0,0.0,-0.0753435045481
1970/01/01/02:05:39.770000,57,0,0,world,8,1479,0.0,0.0,0.0,1.50318716985,-0.974053739565,0.0193010532522,0.0,0.0,0.0,0.0,-0.127592429519
1970/01/01/02:05:39.795000,58,0,0,world,8,1479,0.0,0.0,0.0,1.48209195703,-1.11847789333,0.0240771999929,0.0,0.0,0.0,0.0,-0.154538780451
1970/01/01/02:05:39.831000,59,0,0,world,8,1479,0.0,0.0,0.0,1.82842475774,-1.14564025053,0.0303181190559,0.0,0.0,0.0,0.0,-0.172516018152
1970/01/01/02:05:39.856000,60,0,0,world,8,1479,0.0,0.0,0.0,1.74208046307,-1.14331443924,0.0348816504337,0.0,0.0,0.0,0.0,-0.159834384918
1970/01/01/02:05:39.893000,61,0,0,world,8,1479,0.0,0.0,0.0,1.87135375242,-1.21407440214,0.0345685003501,0.0,0.0,0.0,0.0,-0.179363042116
1970/01/01/02:05:39.926000,62,0,0,world,8,1479,0.0,0.0,0.0,2.10811883081,-1.21112155463,0.0401306757261,0.0,0.0,0.0,0.0,-0.18914668262
1970/01/01/02:05:39.963000,63,0,0,world,8,1479,0.0,0.0,0.0,2.26988299336,-1.15983011238,0.045933795487,0.0,0.0,0.0,0.0,-0.180999517441
1970/01/01/02:05:40.012000,64,0,0,world,8,1479,0.0,0.0,0.0,2.07957233744,-1.18873526632,0.0452653567482,0.0,0.0,0.0,0.0,-0.168597072363
1970/01/01/02:05:40.022000,65,0,0,world,8,1479,0.0,0.0,0.0,2.15007762281,-1.21574010862,0.0465813520265,0.0,0.0,0.0,0.0,-0.183200582862
1970/01/01/02:05:40.090000,66,0,0,world,8,1479,0.0,0.0,0.0,2.56770179445,-1.15571907649,0.0383710360199,0.0,0.0,0.0,0.0,-0.197104722261
1970/01/01/02:05:40.125000,67,0,0,world,8,1479,0.0,0.0,0.0,2.48219583026,-1.13564858595,0.0417990163763,0.0,0.0,0.0,0.0,-0.18178640306
1970/01/01/02:05:40.138000,68,0,0,world,8,1479,0.0,0.0,0.0,2.57766170274,-1.15098615387,0.0379999335438,0.0,0.0,0.0,0.0,-0.187074899673
1970/01/01/02:05:40.157000,69,0,0,world,8,1479,0.0,0.0,0.0,2.46615316581,-1.12658928449,0.0406998130975,0.0,0.0,0.0,0.0,-0.168998524547
1970/01/01/02:05:40.190000,70,0,0,world,8,1479,0.0,0.0,0.0,2.33299964167,-1.13580263855,0.0399513172419,0.0,0.0,0.0,0.0,-0.158958107233
1970/01/01/02:05:40.488000,71,0,0,world,8,1479,0.0,0.0,0.0,2.60938355814,-0.98958867147,0.0182440190337,0.0,0.0,0.0,0.0,-0.167485520244
1970/01/01/02:05:40.535000,72,0,0,world,8,1479,0.0,0.0,0.0,2.53464924936,-0.892480590987,0.0145569826699,0.0,0.0,0.0,0.0,-0.139876976609
1970/01/01/02:05:40.563000,73,0,0,world,8,1479,0.0,0.0,0.0,2.4009890842,-0.802977881782,0.0142295603654,0.0,0.0,0.0,0.0,-0.112369246781
1970/01/01/02:05:40.590000,74,0,0,world,8,1479,0.0,0.0,0.0,2.2387850359,-0.70510207401,0.00547917639983,0.0,0.0,0.0,0.0,-0.0825381949544
1970/01/01/02:05:40.628000,75,0,0,world,8,1479,0.0,0.0,0.0,1.93145332962,-0.648987932719,-0.0021499493093,0.0,0.0,0.0,0.0,-0.0510782934725
1970/01/01/02:05:40.691000,76,0,0,world,8,1479,0.0,0.0,0.0,1.53973980648,-0.530900145451,-0.00443359810017,0.0,0.0,0.0,0.0,-0.00768112298101
1970/01/01/02:05:40.718000,77,0,0,world,8,1479,0.0,0.0,0.0,0.798195741847,-0.378453842933,-0.0109214477268,0.0,0.0,0.0,0.0,0.055356182158
1970/01/01/02:05:40.756000,78,0,0,world,8,1479,0.0,0.0,0.0,-0.0505103762886,-0.0689002830159,-0.0251334951281,0.0,0.0,0.0,0.0,0.101721890271
1970/01/01/02:05:40.786000,79,0,0,world,8,1479,0.0,0.0,0.0,-0.765860565801,-0.00947107891304,-0.0292367873088,0.0,0.0,0.0,0.0,0.0988718792796
1970/01/01/02:05:40.824000,80,0,0,world,8,1479,0.0,0.0,0.0,-0.77829752326,0.0137483711436,-0.0306519230438,0.0,0.0,0.0,0.0,0.100398048759
1970/01/01/02:05:40.859000,81,0,0,world,8,1479,0.0,0.0,0.0,-0.623380672014,-0.0885926991458,-0.0368536452611,0.0,0.0,0.0,0.0,0.0289668831974
1970/01/01/02:05:40.884000,82,0,0,world,8,1479,0.0,0.0,0.0,-0.417540754168,-0.028157336885,-0.032508826144,0.0,0.0,0.0,0.0,0.000913627096452
1970/01/01/02:05:40.937000,83,0,0,world,8,1479,0.0,0.0,0.0,0.0617740646375,-0.0329382666964,-0.0217365837912,0.0,0.0,0.0,0.0,-0.0735834240913
1970/01/01/02:05:40.964000,84,0,0,world,8,1479,0.0,0.0,0.0,0.438946262635,0.197746256949,-0.0103690959048,0.0,0.0,0.0,0.0,-0.0312687978148
1970/01/01/02:05:40.991000,85,0,0,world,8,1479,0.0,0.0,0.0,0.67000652508,0.377456624584,-0.00122234355559,0.0,0.0,0.0,0.0,0.018182521686
1970/01/01/02:05:41.040000,86,0,0,world,8,1479,0.0,0.0,0.0,0.754349860723,0.515073612207,0.00693911664316,0.0,0.0,0.0,0.0,0.0664143189788
1970/01/01/02:05:41.081000,87,0,0,world,8,1479,0.0,0.0,0.0,0.775551574156,0.57221008414,0.0134636305655,0.0,0.0,0.0,0.0,0.090508274734
